10,10,10,10,4
10,9,9,9,11
10,10,10,10,8
10,10,10,10,9
10,10,10,10,8
10,10,10,10,5
10,10,10,10,7
10,10,10,10,13
10,9,9,9,13
10,9,9,9,6
10,10,10,10,14
10,9,9,9,11
10,9,9,9,13
10,10,10,10,12
10,9,9,9,13
10,10,10,10,3
10,10,10,10,9
10,9,9,9,12
10,10,10,10,6
10,9,9,9,9
11,10,10,10,9
11,10,10,10,8
11,10,10,10,12
11,9,9,9,12
11,9,9,9,15
11,9,9,9,11
28,10,10,10,11
11,10,10,10,12
11,9,9,9,9
11,9,9,9,13
11,9,9,9,12
11,10,10,10,8
11,10,10,10,13
11,10,10,10,9
11,10,10,10,13
11,9,9,9,12
11,9,9,9,11
11,10,10,10,11
11,10,10,10,6
11,10,10,10,8
11,9,9,9,8
11,10,10,10,8
11,20,20,20,9
30,10,10,10,20
11,10,10,10,6
11,9,9,9,13
11,20,20,20,13
11,10,10,10,16
11,9,9,9,8
11,9,9,9,15
11,10,10,10,9
11,9,9,9,11
11,10,10,10,11
11,9,9,9,11
12,10,10,10,10
12,9,9,9,9
12,9,9,9,15
12,10,10,10,9
12,10,10,10,9
12,10,10,10,14
12,10,10,10,9
12,10,10,10,11
12,10,10,10,9
12,10,10,10,8
12,10,10,10,8
12,10,10,10,12
12,9,9,9,17
12,10,10,10,13
12,10,10,10,7
12,10,10,10,20
12,10,10,10,10
12,10,10,10,14
12,9,9,9,13
12,10,10,10,11
12,10,10,10,10
12,10,10,10,15
12,10,10,10,16
12,10,10,10,18
12,10,10,10,17
12,10,10,10,12
12,10,10,10,13
12,10,10,10,13
12,10,10,10,6
12,10,10,10,14
12,20,20,20,10
12,10,10,10,15
12,10,10,10,8
12,10,10,10,13
13,10,10,10,18
13,10,10,10,18
13,10,10,10,8
13,10,10,10,14
13,10,10,10,7
13,9,9,9,15
13,10,10,10,13
13,10,10,10,16
13,10,10,10,12
13,10,10,10,13
13,10,10,10,15
13,10,10,10,15
13,10,10,10,21
13,10,10,10,20
13,10,10,10,12
13,10,10,10,12
13,10,10,10,10
13,10,10,10,12
13,10,10,10,9
13,10,10,10,19
13,10,10,10,7
13,10,10,10,10
13,10,10,10,9
13,10,10,10,22
13,10,10,10,11
13,10,10,10,19
13,10,10,10,8
13,10,10,10,16
13,10,10,10,15
13,10,10,10,17
13,10,10,10,14
13,10,10,10,13
13,10,10,10,16
13,10,10,10,15
14,10,10,10,9
14,10,10,10,14
14,10,10,10,12
14,10,10,10,25
14,10,10,10,10
14,10,10,10,18
14,10,10,10,9
14,10,10,10,18
14,10,10,10,12
37,10,10,10,15
14,10,10,10,17
14,10,10,10,16
14,10,10,10,8
14,10,10,10,14
14,10,10,10,12
14,10,10,10,18
14,10,10,10,12
14,10,10,10,11
14,10,10,10,13
14,10,10,10,15
14,10,10,10,16
14,10,10,10,19
14,10,10,10,9
14,10,10,10,18
14,10,10,10,14
14,10,10,10,10
14,10,10,10,19
14,10,10,10,15
14,10,10,10,12
14,10,9,10,21
14,10,10,10,15
43,10,10,10,20
14,9,9,9,15
14,10,10,10,11
15,20,20,20,21
15,10,10,10,13
15,10,10,10,10
15,10,10,10,14
15,10,10,10,15
15,10,10,10,13
15,10,10,10,14
15,10,10,10,21
15,10,10,10,15
15,10,10,10,13
15,10,10,10,16
15,10,10,10,13
15,10,10,10,18
15,10,10,10,17
15,10,10,10,12
15,10,10,10,14
15,10,10,10,17
15,10,10,10,13
40,10,10,10,17
15,10,10,10,20
15,10,10,10,20
15,10,10,10,16
15,10,10,10,17
15,10,10,10,12
15,10,10,10,20
15,10,10,10,14
15,10,10,10,16
15,10,10,10,17
15,10,10,10,11
15,10,10,10,13
15,10,10,10,12
15,10,10,10,15
15,10,10,10,15
15,10,10,10,10
16,10,10,10,14
16,10,10,10,18
16,10,10,10,14
16,10,10,10,19
16,10,10,10,16
16,10,10,10,13
16,10,10,10,15
16,10,10,10,12
16,10,10,10,18
16,10,10,10,21
16,10,10,10,17
16,10,10,10,10
16,10,10,10,15
16,10,10,10,10
16,20,20,10,23
16,10,10,10,12
16,10,10,10,12
16,10,10,10,20
16,10,10,10,18
16,10,10,10,11
16,10,10,10,24
16,10,10,10,27
16,10,10,10,17
16,10,10,10,22
16,10,10,10,13
16,10,10,10,19
16,10,10,10,17
16,10,10,10,17
16,10,10,10,19
16,10,10,10,21
16,10,10,10,20
16,10,10,10,22
16,10,10,10,18
16,10,10,10,20
17,10,10,10,25
17,10,10,10,14
