162,2669,2669,2669,47
162,1667,1417,1917,76
162,1077,803,1401,109
162,735,508,1049,148
165,540,371,813,180
165,430,307,653,217
165,369,282,548,256
168,340,278,480,282
168,326,284,434,329
168,341,315,422,361
172,361,346,420,394
172,385,379,427,431
172,413,414,441,469
172,445,451,460,502
175,477,487,483,533
175,510,522,508,568
175,544,558,536,606
178,581,596,567,653
178,621,638,603,686
178,661,678,638,732
178,703,722,678,777
181,748,767,720,820
181,793,813,763,856
181,837,855,806,888
185,877,894,847,928
185,917,932,889,970
185,955,969,930,1010
188,994,1006,970,1048
188,1032,1044,1009,1090
188,1071,1084,1049,1134
188,1113,1125,1090,1181
191,1155,1169,1133,1234
191,1202,1217,1178,1282
191,1249,1265,1224,1320
194,1292,1307,1267,1365
194,1336,1351,1310,1413
194,1381,1397,1354,1458
194,1426,1442,1399,1500
198,1470,1486,1443,1545
198,1515,1531,1488,1590
198,1560,1576,1533,1640
201,1607,1624,1579,1697
201,1658,1676,1629,1742
201,1708,1725,1678,1784
204,1755,1772,1726,1829
204,1801,1818,1773,1884
204,1852,1869,1823,1927
204,1900,1917,1872,1972
207,1948,1964,1920,2021
207,1997,2013,1970,2075
207,2053,2070,2025,2132
211,2100,2117,2072,2187
211,2149,2168,2120,2240
211,2200,2219,2170,2292
211,2251,2270,2220,2341
214,2301,2320,2270,2388
214,2350,2369,2318,2434
214,2397,2415,2365,2485
217,2446,2464,2414,2546
217,2498,2518,2464,2598
217,2549,2570,2515,2638
220,2596,2617,2562,2682
220,2642,2662,2608,2727
220,2687,2706,2654,2796
220,2740,2762,2705,2842
224,2791,2812,2755,2899
224,2843,2866,2806,2944
224,2893,2915,2855,2993
227,2942,2964,2904,3047
227,2992,3015,2954,3102
227,3044,3068,3005,3167
227,3101,3126,3060,3221
230,3156,3181,3114,3274
230,3210,3236,3167,3330
230,3264,3291,3221,3382
233,3318,3344,3274,3441
233,3373,3400,3328,3490
233,3426,3452,3381,3542
237,3478,3505,3433,3596
237,3531,3557,3486,3647
237,3583,3610,3538,3696
237,3634,3660,3589,3741
240,3683,3708,3639,3779
240,3728,3752,3686,3825
240,3773,3797,3732,3876
243,3821,3844,3779,3919
243,3866,3889,3825,3964
243,3912,3935,3871,4005
243,3955,3978,3916,4057
246,4002,4025,3962,4107
246,4050,4073,4009,4149
246,4095,4119,4055,4193
249,4141,4163,4100,4238
249,4185,4208,4145,4290
249,4233,4256,4192,4334
253,4279,4303,4239,4396
253,4330,4355,4288,4434
253,4378,4402,4336,4472
253,4422,4445,4380,4516
256,4465,4489,4425,4550
256,4494,4517,4462,4604
256,4550,4574,4510,4662
259,4606,4631,4560,4713
259,4660,4685,4611,4735
259,4702,4724,4654,4783
259,4746,4767,4698,4830
262,4792,4812,4743,4873
262,4837,4856,4788,4920
262,4882,4902,4833,4957
266,4925,4943,4876,4990
266,4964,4980,4916,5037
266,5007,5023,4959,5097
269,5056,5073,5005,5140
269,5103,5121,5051,5192
269,5153,5171,5098,5243
269,5201,5221,5147,5294
272,5251,5272,5196,5335
272,5297,5318,5243,5375
272,5340,5361,5289,5410
275,5381,5399,5331,5453
275,5422,5440,5374,5482
275,5459,5475,5413,5513
275,5493,5508,5450,5545
279,5526,5540,5486,5584
279,5562,5576,5522,5640
279,5606,5622,5564,5682
282,5649,5666,5606,5714
282,5688,5704,5645,5761
282,5730,5747,5686,5798
285,5770,5787,5727,5823
285,5805,5819,5763,5867
285,5843,5858,5802,5897
285,5878,5892,5838,5921
288,5909,5922,5872,5933
288,5849,5854,5822,5966
288,5825,5834,5792,6000
292,5821,5837,5776,6043
292,5833,5857,5773,6055
292,5841,5871,5771,6073
292,5852,5883,5773,6103
295,5866,5902,5778,6138
295,5886,5925,5789,6163
295,5905,5946,5801,6185
298,5924,5966,5813,6215
298,5944,5989,5828,6234
298,5963,6009,5842,6266
301,5985,6033,5859,6282
301,6004,6053,5875,6331
301,6033,6085,5898,6359
301,6061,6116,5921,6382
305,6092,6143,5939,6416
305,6131,6180,5978,6431
305,6158,6206,6009,6456
308,6184,6227,6036,6463
308,6200,6240,6056,6479
308,6215,6250,6074,6501
308,6230,6264,6089,6541
311,6254,6287,6109,6549
311,6268,6302,6125,6557
311,6311,6355,6162,6573
314,6342,6389,6192,6584
314,6363,6409,6215,6606
314,6384,6427,6234,6627
318,6404,6444,6252,6649
318,6425,6462,6267,6661
318,6438,6474,6280,6667
318,6446,6482,6289,6673
